#   Isochrone  Z = 0.00424   Y = 0.25643   [M/H] = -0.558   eta_R = 0.200   Age =    4.4669e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.004237   8.6500   0.09000000   0.0900   -3.1596   3.4271   5.2121   12.669   21.406   18.877   16.909   14.766   12.598   10.594   10.134   9.881   1.46765435   0
   0.004237   8.6500   0.09097098   0.0910   -3.1484   3.4287   5.2119   12.641   21.294   18.791   16.829   14.709   12.556   10.571   10.108   9.854   1.47809172   0
   0.004237   8.6500   0.09673458   0.0967   -3.0764   3.4389   5.2076   12.461   20.645   18.264   16.349   14.360   12.292   10.419   9.940   9.682   1.53796160   0
   0.004237   8.6500   0.10000000   0.1000   -3.0332   3.4454   5.2047   12.353   20.252   17.943   16.056   14.147   12.134   10.329   9.840   9.581   1.57040203   0
   0.004237   8.6500   0.10373522   0.1037   -2.9925   3.4507   5.2011   12.251   19.916   17.666   15.803   13.959   11.993   10.242   9.745   9.484   1.60623205   0
   0.004237   8.6500   0.12000000   0.1200   -2.8146   3.4735   5.1776   11.807   18.484   16.503   14.718   13.138   11.404   9.864   9.339   9.075   1.74782515   0
   0.004237   8.6500   0.12083598   0.1208   -2.8070   3.4743   5.1763   11.787   18.431   16.459   14.677   13.106   11.381   9.847   9.321   9.057   1.75454581   0
   0.004237   8.6500   0.14000000   0.1400   -2.6311   3.4921   5.1358   11.348   17.273   15.504   13.781   12.386   10.853   9.461   8.919   8.656   1.89584959   0
   0.004237   8.6500   0.16000000   0.1600   -2.5020   3.5048   5.1152   11.025   16.517   14.869   13.191   11.890   10.483   9.175   8.624   8.365   2.02115250   0
   0.004237   8.6500   0.16463955   0.1646   -2.4774   3.5070   5.1120   10.963   16.383   14.755   13.085   11.799   10.414   9.120   8.567   8.310   2.04754901   0
   0.004237   8.6500   0.19505398   0.1951   -2.3173   3.5205   5.0793   10.563   15.569   14.055   12.433   11.230   9.974   8.759   8.197   7.946   2.19987893   0
   0.004237   8.6500   0.20000000   0.2000   -2.2932   3.5225   5.0740   10.503   15.455   13.956   12.342   11.149   9.909   8.705   8.142   7.892   2.22178221   0
   0.004237   8.6500   0.23882417   0.2388   -2.1389   3.5334   5.0408   10.117   14.783   13.359   11.792   10.653   9.499   8.349   7.780   7.536   2.37120461   1
   0.004237   8.6500   0.25000000   0.2500   -2.0988   3.5363   5.0319   10.017   14.614   13.208   11.653   10.526   9.393   8.257   7.686   7.444   2.40809011   1
   0.004237   8.6500   0.30000001   0.3000   -1.9486   3.5460   4.9996   9.641   14.018   12.667   11.153   10.063   9.001   7.908   7.331   7.095   2.54750419   1
   0.004237   8.6500   0.30234116   0.3023   -1.9402   3.5464   4.9962   9.621   13.988   12.640   11.127   10.039   8.980   7.888   7.311   7.075   2.55317211   1
   0.004237   8.6500   0.34999999   0.3500   -1.8002   3.5553   4.9556   9.270   13.453   12.149   10.671   9.616   8.618   7.564   6.980   6.750   2.65552020   0
   0.004237   8.6500   0.40000001   0.4000   -1.6422   3.5671   4.9025   8.875   12.837   11.584   10.148   9.131   8.212   7.205   6.610   6.387   2.74133730   0
   0.004237   8.6500   0.44999999   0.4500   -1.4746   3.5810   4.8420   8.457   12.183   10.981   9.595   8.621   7.784   6.826   6.220   6.009   2.81098008   0
   0.004237   8.6500   0.50000000   0.5000   -1.2993   3.5992   4.7852   8.018   11.457   10.321   9.006   8.086   7.338   6.438   5.814   5.627   2.86847806   0
   0.004237   8.6500   0.51677990   0.5168   -1.2377   3.6083   4.7742   7.864   11.162   10.058   8.785   7.893   7.181   6.306   5.674   5.502   2.88558841   0
   0.004237   8.6500   0.55000001   0.5500   -1.1224   3.6256   4.7551   7.576   10.613   9.564   8.374   7.538   6.890   6.059   5.415   5.274   2.91663504   0
   0.004237   8.6500   0.60000002   0.6000   -0.9461   3.6521   4.7225   7.135   9.697   8.781   7.736   7.001   6.447   5.687   5.063   4.959   2.95739889   0
   0.004237   8.6500   0.60141706   0.6014   -0.9411   3.6529   4.7217   7.123   9.668   8.759   7.717   6.986   6.434   5.677   5.054   4.951   2.95846367   1
   0.004237   8.6500   0.64999998   0.6500   -0.7816   3.6802   4.7051   6.724   8.699   8.036   7.130   6.511   6.034   5.363   4.806   4.724   2.99236870   1
   0.004237   8.6500   0.69999999   0.7000   -0.6293   3.7064   4.6898   6.343   7.822   7.415   6.610   6.083   5.658   5.076   4.600   4.530   3.02253795   1
   0.004237   8.6500   0.75000000   0.7500   -0.4875   3.7304   4.6740   5.989   7.091   6.885   6.168   5.708   5.323   4.816   4.403   4.344   3.04879928   1
   0.004237   8.6500   0.80000001   0.8000   -0.3555   3.7501   4.6489   5.659   6.507   6.438   5.791   5.375   5.020   4.568   4.203   4.152   3.07187057   1
